,id,dateAdded,name,brand,primaryCategories,manufacturer,reviews.date,reviewssentiment,reviews.numHelpful,stars,text,reviews.username,predicted
30,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-02-03T00:00:00.000Z,True,0,4,"Purchased for my 87 year old mother as a safety/convenience, entertainment device. She loves it! finds it easy to use, loves to have music throughout the house.",Macdude,5.0
31,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-12-24T00:00:00.000Z,True,0,5,"Amazon has made another great product! The “show” goes perfectly in the kitchen! Recipes, music,weather! All done hands free!! Fast set up!",Stromboli,5.0
32,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-12-16T00:00:00.000Z,False,2,2,I bought these as a gift for my adult kids to video chat while in college. The second best feature was YouTube. Amazon just sell google home and chromcast for goodness sakes!,Greatdayne,5.0
33,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-02-16T00:00:00.000Z,True,0,5,Another great echo product... really cool feature is the lyrics scrolling across the screen when playing music!,texasjohnny,5.0
34,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-01-06T00:00:00.000Z,True,0,5,"It works fast and very clear, speakers sound amazing, looks great in bedroom.",Deemoner,5.0
35,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-09-15T15:58:24.000Z,True,0,5,"I have several versions of Amazon's Echos - the original, and Echo Plus, 2 Taps and 2 Dots. The Show is the best sounding of the bunch and you have the screen as a bonus. I added a battery pack to make it portable and it's perfect for us.",ThomasToo,5.0
36,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-11-18T16:48:39.000Z,True,4,5,I love it. It does so much and is so easy to use. I use it mostly for music and questions.,Cindy,5.0
37,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-08-16T23:06:42.000Z,True,0,5,"I love the Echo show. I have found so many uses such as weather updates, recipes and random questions. My grandkids love it for stories, songs, pictures and just being plain silly. I don't think I've tapped into its full potential yet. I don't think a person can go wrong with this purchase.",Plucky,5.0
38,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-02-02T00:00:00.000Z,True,0,4,"Fun and useful, very interactive and still learning all abilities.",Gadgets1,5.0
39,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-12-31T00:00:00.000Z,True,0,5,It’s great I use it a lot and yes I will tell friends and family about it,Donald,5.0
40,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-01-17T00:00:00.000Z,True,0,5,I really like it it’s user-friendly and I was by 55 Coolidge from Apple family to the family,Watch,5.0
41,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-04-16T00:00:00.000Z,True,0,5,It has been a lot of fun using in our kitchen. I think we use it much more than we thought we would.,DukeofCL,5.0
42,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-11-24T00:00:00.000Z,True,0,5,Alexa reminds me of all my appointments and it’s a great tool,HowardF,5.0
43,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-09-06T00:00:00.000Z,True,0,5,Nice way to see the internet and also to view security cameras. Very handy device.,Bean,5.0
44,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-12-26T00:00:00.000Z,True,0,5,"Easy to log in and set up. Good sound. Needs a remote for the volume as is changes with each radio station, song, or replies.",rustiz,3.0
45,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-10-01T00:00:00.000Z,True,0,4,alexa is awesome and screen makes her even better can't wait to get another,Bryguy,5.0
46,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-01-16T00:00:00.000Z,True,0,5,Thanks for the display version of Alexa - I love this model.,TabletUser,5.0
47,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-11-19T00:00:00.000Z,True,0,5,"This is a must have is great for recepies, while you are cooking Alexa gives you the info. For the ines that are used to a tablet or iPod that you have to stop and read this is awesome plus. So much easier to follow things.",Kalimeli,5.0
48,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-12-09T00:00:00.000Z,True,0,5,Love Alexa and everything she can do! So great you can connect to other devices.,Jenn,5.0
49,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-09-01T19:51:34.000Z,True,0,5,I bought the echo show for my mom for her birthday and she loves it! We use it all the time.,Kelsey,5.0
50,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-03-15T00:00:00.000Z,True,0,5,"I have a lot of Echos devices. Each room in my house has some kind of smart speaker (I have also Google Home devices).The Echo Show is the best device to use in a living room or kitchen. The screen is bright and sharp, and it's a nice feature to follow recipes, watch videos or even listen to music once the lyrics are displayed on the screen.It's also the best way to see calendar entries, to do and shopping lists.",Allan,5.0
51,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-12-16T00:00:00.000Z,True,0,5,I love the show. It was so easy to set up. I use it every day for music and weather info. Can'y wait to see how it works for Christmas cookies.,blue,5.0
52,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-12-24T00:00:00.000Z,True,0,5,"I am just learning what the Amazon Echo Show will do. I've used it as a timer, I've listened to Iheart radio, I love the smart lights that I bought at the same time. Alexa turns them on/off when I tell her to. When the holiday rush is over, I will go online to learn many more things.",Judy,5.0
53,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-12-01T00:00:00.000Z,True,0,5,"This thing is really cool, love that it gives all the words to songs",Kurt,5.0
54,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-02-22T00:00:00.000Z,True,0,5,"I’m an amazon prime member and the show is awsum I use it to communicate with the son who lives in Seattle. You can watch amazon pirime tv,play amazon music. Text, play games read the lyrics while the song is playing. I love it",Muncy,5.0
55,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-11-23T00:00:00.000Z,True,0,5,One of my favorite gadgets. It can do so .any things.,icemike1975,5.0
56,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-01-02T00:00:00.000Z,True,0,5,"Easy set up, simple to use, and lots of fun! Alexa can tell you the weather forecast, play any music you’d like to hear, read you recipes and so much more! Great product",RickyBobby,5.0
57,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-12-28T00:00:00.000Z,False,0,2,Not a very responsive program. Very limited information program. Not user friendly.,Taylors,5.0
58,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-12-15T00:00:00.000Z,True,0,5,Best item I ever use. I would love to get another one.,Tpc88888,5.0
59,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-01-17T00:00:00.000Z,True,0,4,"Alexa does a lot of fun things but you must enable various apps. She gives funny answers to funny question. However, she is not a complete internet surfer, many things she has no answer.",busybee,5.0
60,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-04-08T23:11:29.000Z,True,0,5,"I bought it for my son in laws birthday after they bought me one for Christmas. Not just good for music but helpful for grandkids homework and now we can video chat with grandkids, which the one year old loves!",Linda,5.0
61,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-12-21T00:00:00.000Z,True,0,4,"Using it in my kitchen. The whole family has access and we can all use different functionality. Great for looking up recipies, music and calling relatives or friends",Kika,5.0
62,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-12-09T00:00:00.000Z,True,0,3,"I got this to work with my Arlo Pro camera, and it works well. I am able to have my camera for driveway and front door come up on command. I hate that I cannot get my Samsung TV to come on with a verbal request. I guess I will have to buy the plug for it. This was very easy to set up. Downloaded the app, and plugged it in, viola it walks you through the setup.",Delo,5.0
63,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-10-07T00:00:00.000Z,False,3,1,"I waited a couple months to review giving Amazon time to make this product equal to the SONY Dash from nearly a decade ago, it isn't the screen provides nothing of value and you can't turn of amazon tips! you have near zero customization can't even move the clock to the other side of the screen. And something that a sony dash did nearly 10 years ago pandora or prime music as an alarm! seriously this is the biggest fail! Run away from this half baked Amazon disaster!",HSTulsa,3.0
64,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-10-18T00:00:00.000Z,True,0,5,Im impressed with it. I can monitory my Arlo cameras at when ever i want and I can treat my Sirius radio,BR549TX,5.0
65,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-01-17T00:00:00.000Z,True,0,4,"Very easy to use and good quality, nice picture and good size for a desk",Diana,5.0
66,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-01-06T00:00:00.000Z,True,0,5,"This Alexa device is great fun, and useful for several personal assistant type applications. I use it in conjunction with some TP-Link Light switches, and it works flawlessly. It is nice to see the lyrics to songs she plays, and calling other people who have the show or spot works well. She is also really good at setting reminders and alarms. Another useful feature is as an in home intercom.",rpmrtn,5.0
67,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-12-02T00:00:00.000Z,True,0,5,I Love this I don't even have to turn on my tv I just talk to Alex a and she does what I tell her.,Jessie,5.0
68,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-12-04T00:00:00.000Z,True,0,4,Great help from assistants in the store. They were very knowledgeable and took the time to help me choose the right product for my needs.,MJ1234,5.0
69,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-02-02T00:00:00.000Z,True,0,5,It's nice to see my calendar and the sound is good too.,DRMC,5.0
70,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-11-17T00:00:00.000Z,False,0,3,"Its a great product, but for the cost, the speakers are not what they should be, and the screen is too small. Choosing what is desplayed on the screen is something i still have not figired out. Hopefully software updates will fix the minor problem, and a second generation will hopefully fix the hardware downfalls. Voice recognition is also not as good as the eco dot. I am not recomending this product at this time because of the cost and poor performance.",Nick,3.0
71,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2017-12-28T00:00:00.000Z,True,0,5,"Easy setup for connections to wi-fi cameras, Amazon Digital Subscriptions and coming soon....YouTube. Add your videos and BOOM...to the screen they come.",doyson,5.0
72,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-01-20T00:00:00.000Z,True,0,5,Good for Amazon music and news. Brilliant for controlling lights in the house.,Mandu,5.0
73,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-01-23T00:00:00.000Z,True,0,5,"I had reservations for the purchase of this Echo show, they quickly eroded after setting it up and using it now since Christmas day. Everyone in my family loves the camera function, sound quality, picture resolution and basically everything about it!It isn't totally perfected yet but it is a work in progress when it comes to the skills and how you choose to use this device since it is definitely designed for Amazon and their customers. Versatile enough so that everyone could find something to enjoy from music, pictures, videos to having your favorite book read to you. One of my favorite features are the Ole time radio series offered in the skills. Takes you back in time as you relax and very similar to a good book. Just my preference and it does offer much more and new skills are daily being added. Although we have several echo dots everywhere, my 6yo loves to come to the echo show to hear her music or to see new pictures uploaded to our cloud. The sound is amazing for its size, that's a huge plus. Pictures are dynamic and so far the only issue with me anyway is it's shape. Slightly odd but it seems to blend into our decor pretty well. Hopefully newer and even better skills will be made as this is a real gem in the rough with tons of applications still ahead that it can be used for. I have it connected to our home security system, robot vacuum cleaner and at times to my cell phone. Taken all together it is useful, fun and a nice addition for our gadget loaded home.",SkyWatcher,5.0
74,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,"Electronics,Hardware",Amazon,2018-01-17T00:00:00.000Z,True,0,4,"This is an awesome device, but it isn't life changing. It is basically the same as the Echo. I don't use the video much.",Paco77,5.0
